SampleId,SampleName,OnyxDesignDnaId,DesignId,DesignCount,DesignFractionalAbundance,DesignRepresentation,Log10DesignRepresentation,DesignCategory,DesignFractionalAbundanceMappedDesigns,DesignRepresentationMappedDesigns,Log10DesignRepresentationMappedDesigns,ForwardReadCount,ReverseReadCount,DesignCollides,AmpliconType,ContainerNumber,EstimatedAmpliconSize,InscriptaChemistrySOPVersion,StrainFunction,Var1,Var2,Var3,Var4
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279428,46,5.6272692574940546e-05,0.5628394711345553,-0.24961545371269642,edit,5.6644316789498634e-05,0.5664431678949864,-0.2468436570410883,0,46,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279614,14,1.7126471653242776e-05,0.17129896947573425,-0.7662452497160324,edit,1.7239574675064804e-05,0.17239574675064803,-0.7634734530444244,0,14,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279861,32,3.914622092169777e-05,0.39154050165882115,-0.40722330707436444,edit,3.940474211443383e-05,0.39404742114433833,-0.40445151040275645,0,32,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279873,54,6.605924780536499e-05,0.6607245965492606,-0.17997952557130195,edit,6.649550231810709e-05,0.6649550231810709,-0.1772077288996939,0,54,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,279983,95,0.00011621534336129026,1.1623858642996252,0.06535031989457729,edit,0.00011698282815222544,1.1698282815222545,0.06812211656618539,0,95,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280285,5,6.1165970190152766e-06,0.0611782033841908,-1.2134032810582518,edit,6.1569909553802864e-06,0.061569909553802864,-1.2106314843866437,0,5,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280386,142,0.00017371135534003385,1.7374609761110185,0.23991505898878596,edit,0.00017485854313280014,1.7485854313280014,0.24268685566039408,0,142,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280437,95,0.00011621534336129026,1.1623858642996252,0.06535031989457729,edit,0.00011698282815222544,1.1698282815222545,0.06812211656618539,0,95,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280561,91,0.00011132206574607803,1.1134433015922724,0.046668106926823084,edit,0.00011205723538792122,1.1205723538792123,0.04943990359843124,0,91,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280658,109,0.00013334181501453303,1.3336848337753593,0.12505321254635313,edit,0.00013422240282729025,1.3422240282729025,0.12782500921796128,0,109,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280668,44,5.382605376733444e-05,0.5383681897808791,-0.268920608908083,edit,5.4181520407346524e-05,0.5418152040734653,-0.2661488122364749,0,44,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,280921,70,8.563235826621388e-05,0.8564948473786712,-0.06727524538001363,edit,8.619787337532401e-05,0.8619787337532401,-0.06450344870840559,0,70,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281161,55,6.728256720916805e-05,0.6729602372260988,-0.17201059590002665,edit,6.772690050918315e-05,0.6772690050918315,-0.16923879922841856,0,55,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281207,125,0.0001529149254753819,1.5294550846047699,0.1845367276137859,edit,0.00015392477388450718,1.5392477388450718,0.18730852428539405,0,125,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281337,172,0.00021041093745412552,2.1045301964161633,0.3231551615132784,edit,0.00021180048886508185,2.1180048886508187,0.32592695818488654,0,172,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281341,62,7.584580303578944e-05,0.7586097219639659,-0.1199815958960166,edit,7.634668784671556e-05,0.7634668784671556,-0.11720979922440852,0,62,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281440,334,0.0004085886808702205,4.086703986063945,0.611373181417294,edit,0.00041128699581940314,4.112869958194032,0.6141449780889021,0,334,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281635,226,0.0002764701852594905,2.7652547929654236,0.4417351537531304,edit,0.00027829599118318893,2.782959911831889,0.4445069504247384,0,226,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281723,31,3.792290151789472e-05,0.37930486098198296,-0.4210115915599978,edit,3.817334392335778e-05,0.3817334392335778,-0.4182397948883897,0,31,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,281787,78,9.541891349663832e-05,0.9543799727933765,-0.02027868270379006,edit,9.604905890393247e-05,0.9604905890393247,-0.017506886032181992,0,78,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282059,178,0.00021775085387694385,2.1779440404771924,0.3380467169146235,edit,0.0002191888780115382,2.191888780115382,0.3408185135862316,0,178,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282132,141,0.00017248803593623082,1.7252253354341807,0.23684582726110945,edit,0.00017362714494172408,1.7362714494172409,0.23961762393271752,0,141,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282183,22,2.691302688366722e-05,0.26918409489043954,-0.5699506045720641,edit,2.7090760203673262e-05,0.27090760203673264,-0.567178807900456,0,22,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282191,196,0.00023977060314539885,2.3981855726602794,0.3798827859622056,edit,0.00024135404545090725,2.4135404545090724,0.3826545826338137,0,196,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282200,35,4.281617913310694e-05,0.4282474236893356,-0.3683052410439948,edit,4.3098936687662004e-05,0.43098936687662004,-0.3655334443723868,0,35,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282444,49,5.994265078634971e-05,0.5995463931650699,-0.22217720536575677,edit,6.033851136272681e-05,0.6033851136272681,-0.2194054086941487,0,49,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282478,155,0.00018961450758947358,1.8965243049099147,0.277958412776021,edit,0.00019086671961678889,1.908667196167889,0.2807302094476291,0,155,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282541,11,1.345651344183361e-05,0.13459204744521977,-0.8709806002360454,edit,1.3545380101836631e-05,0.13545380101836632,-0.8682088035644373,0,11,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282615,17,2.079642986465194e-05,0.2080058915062487,-0.6819243640159965,edit,2.0933769248292975e-05,0.20933769248292974,-0.6791525673443884,0,17,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282669,31,3.792290151789472e-05,0.37930486098198296,-0.4210115915599978,edit,3.817334392335778e-05,0.3817334392335778,-0.4182397948883897,0,31,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,282809,106,0.00012967185680312388,1.296977911744845,0.11293257987049977,edit,0.0001305282082540621,1.3052820825406208,0.11570437654210786,0,106,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,283325,133,0.00016270148070580636,1.6273402100194752,0.21147835557281527,edit,0.00016377595941311561,1.6377595941311562,0.2142501522444234,0,133,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,272429,284,0.0003474227106800677,3.474921952222037,0.5409450546527672,edit,0.0003497170862656003,3.4971708626560027,0.5437168513243753,0,284,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,272557,0,0.0,0.0,-inf,edit,0.0,0.0,-inf,0,0,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,272579,99,0.00012110862097650248,1.211328427006978,0.08326190920327949,edit,0.00012190842091652967,1.2190842091652967,0.0860337058748875,0,99,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,272619,15,1.834979105704583e-05,0.18353461015257239,-0.7362820263385893,edit,1.847097286614086e-05,0.18470972866140858,-0.7335102296669812,0,15,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,272703,19,2.3243068672258053e-05,0.23247717285992506,-0.6336196844414415,edit,2.3396565630445088e-05,0.23396565630445088,-0.6308478877698335,0,19,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,272712,148,0.00018105127176285218,1.8108748201720475,0.2578884300006869,edit,0.00018224693227925648,1.8224693227925648,0.260660226672295,0,148,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,272872,18,2.2019749268454996e-05,0.22024153218308687,-0.6571007802909644,edit,2.2165167439369033e-05,0.22165167439369032,-0.6543289836193563,0,18,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,272914,74,9.052563588142609e-05,0.9054374100860237,-0.04314156566329432,edit,9.112346613962824e-05,0.9112346613962824,-0.04036976899168621,0,74,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273031,123,0.00015046828666777582,1.5049838032510938,0.1775318260451275,edit,0.00015146197750235505,1.5146197750235506,0.18030362271673556,0,123,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273213,45,5.504937317113749e-05,0.5506038304577172,-0.25916077161892676,edit,5.541291859842258e-05,0.5541291859842258,-0.2563889749473187,0,45,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273318,211,0.0002581203942024447,2.5817201828128518,0.4119091699034222,edit,0.0002598250183170481,2.598250183170481,0.4146809665750303,0,211,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273324,113,0.00013823509262974524,1.3826273964827118,0.14070515808914918,edit,0.00013914799559159446,1.3914799559159445,0.14347695476075725,0,113,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273384,45,5.504937317113749e-05,0.5506038304577172,-0.25916077161892676,edit,5.541291859842258e-05,0.5541291859842258,-0.2563889749473187,0,45,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273482,108,0.00013211849561072997,1.3214491930985213,0.12105047009267922,edit,0.00013299100463621418,1.3299100463621418,0.12382226676428727,0,108,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273484,15,1.834979105704583e-05,0.18353461015257239,-0.7362820263385893,edit,1.847097286614086e-05,0.18470972866140858,-0.7335102296669812,0,15,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273846,60,7.339916422818332e-05,0.7341384406102895,-0.13422203501062688,edit,7.388389146456343e-05,0.7388389146456343,-0.13145023833901878,0,60,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,273978,102,0.00012477857918791164,1.2480353490374922,0.09622688636764706,edit,0.00012560261548975784,1.2560261548975784,0.09899868303925514,0,102,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274176,64,7.829244184339555e-05,0.7830810033176423,-0.10619331141038325,edit,7.880948422886767e-05,0.7880948422886767,-0.10342151473877524,0,64,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274245,57,6.972920601677415e-05,0.697431518579775,-0.15649842972177913,edit,7.018969689133526e-05,0.7018969689133526,-0.153726633050171,0,57,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274607,171,0.00020918761805032246,2.092294555739325,0.3206228249978833,edit,0.0002105690906740058,2.1056909067400578,0.3233946216694914,0,171,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274632,18,2.2019749268454996e-05,0.22024153218308687,-0.6571007802909644,edit,2.2165167439369033e-05,0.22165167439369032,-0.6543289836193563,0,18,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274644,93,0.00011376870455368415,1.137914582945949,0.056109663159664674,edit,0.00011452003177007333,1.1452003177007333,0.05888145983127271,0,93,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274748,53,6.483592840156194e-05,0.6484889558724225,-0.1880974157934814,edit,6.526410412703104e-05,0.6526410412703104,-0.18532561912187331,0,53,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274761,97,0.00011866198216889636,1.1868571456533015,0.07439844887197436,edit,0.00011944562453437756,1.1944562453437757,0.0771702455435825,0,97,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274813,5,6.1165970190152766e-06,0.0611782033841908,-1.2134032810582518,edit,6.1569909553802864e-06,0.061569909553802864,-1.2106314843866437,0,5,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,274906,7,8.563235826621388e-06,0.08564948473786713,-1.0672752453800136,edit,8.619787337532402e-06,0.08619787337532402,-1.0645034487084055,0,7,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275086,50,6.116597019015277e-05,0.611782033841908,-0.21340328105825165,edit,6.156990955380286e-05,0.6156990955380286,-0.21063148438664364,0,50,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275169,44,5.382605376733444e-05,0.5383681897808791,-0.268920608908083,edit,5.4181520407346524e-05,0.5418152040734653,-0.2661488122364749,0,44,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275170,63,7.706912243959249e-05,0.770845362640804,-0.11303273594068877,edit,7.75780860377916e-05,0.775780860377916,-0.11026093926908072,0,63,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275194,294,0.0003596559047180983,3.5972783589904194,0.5559740450178869,edit,0.00036203106817636084,3.6203106817636086,0.5587458416894949,0,294,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275279,23,2.8136346287470273e-05,0.2814197355672777,-0.5506454493766776,edit,2.8322158394749317e-05,0.2832215839474932,-0.5478736527050695,0,23,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275401,85,0.00010398214932325971,1.0400294575312437,0.017045640320022284,edit,0.00010466884624146488,1.0466884624146489,0.019817436991630393,0,85,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275551,111,0.00013578845382213915,1.3581561151290358,0.13294969339238696,edit,0.00013668519920944237,1.3668519920944238,0.1357214900639951,0,111,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275765,164,0.0002006243822237011,2.0066450710014583,0.3024705626534274,edit,0.00020194930333647339,2.019493033364734,0.30524235932503546,0,164,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275821,99,0.00012110862097650248,1.211328427006978,0.08326190920327949,edit,0.00012190842091652967,1.2190842091652967,0.0860337058748875,0,99,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275883,215,0.0002630136718176569,2.6306627455202043,0.42006517452133485,edit,0.0002647506110813523,2.647506110813523,0.42283697119294295,0,215,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275933,27,3.302962390268249e-05,0.3303622982746303,-0.4810095212352832,edit,3.3247751159053546e-05,0.33247751159053546,-0.4782377245636751,0,27,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,275975,16,1.9573110460848886e-05,0.19577025082941057,-0.7082533027383456,edit,1.9702371057216917e-05,0.19702371057216916,-0.7054815060667377,0,16,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276023,30,3.669958211409166e-05,0.36706922030514477,-0.43525203067460805,edit,3.694194573228172e-05,0.36941945732281717,-0.43248023400299995,0,30,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276053,18,2.2019749268454996e-05,0.22024153218308687,-0.6571007802909644,edit,2.2165167439369033e-05,0.22165167439369032,-0.6543289836193563,0,18,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276192,39,4.770945674831916e-05,0.47718998639668825,-0.32130867836777127,edit,4.802452945196624e-05,0.48024529451966236,-0.3185368816961632,0,39,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276360,37,4.5262817940713046e-05,0.45271870504301187,-0.3441715613272755,edit,4.556173306981412e-05,0.4556173306981412,-0.3413997646556674,0,37,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276445,145,0.00017738131355144303,1.7741678981415332,0.24899471684070443,edit,0.0001785527377060283,1.785527377060283,0.2517665135123125,0,145,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276639,158,0.00019328446580088276,1.9332312269404293,0.28628380156015215,edit,0.00019456091419001704,1.9456091419001704,0.2890555982317602,0,158,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276643,39,4.770945674831916e-05,0.47718998639668825,-0.32130867836777127,edit,4.802452945196624e-05,0.48024529451966236,-0.3185368816961632,0,39,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276735,75,9.174895528522915e-05,0.917673050762862,-0.03731202200257043,edit,9.23548643307043e-05,0.923548643307043,-0.03454022533096234,0,75,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,276809,125,0.0001529149254753819,1.5294550846047699,0.1845367276137859,edit,0.00015392477388450718,1.5392477388450718,0.18730852428539405,0,125,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277047,167,0.00020429434043511024,2.0433519930319726,0.31034318575331277,edit,0.00020564349790970157,2.056434979097016,0.3131149824249209,0,167,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277339,199,0.00024344056135680803,2.4348924946907937,0.38647979101543617,edit,0.00024504824002413543,2.4504824002413543,0.38925158768704426,0,199,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277464,145,0.00017738131355144303,1.7741678981415332,0.24899471684070443,edit,0.0001785527377060283,1.785527377060283,0.2517665135123125,0,145,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277622,69,8.440903886241082e-05,0.844259206701833,-0.0735241946570152,edit,8.496647518424796e-05,0.8496647518424796,-0.07075239798540706,0,69,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277716,74,9.052563588142609e-05,0.9054374100860237,-0.04314156566329432,edit,9.112346613962824e-05,0.9112346613962824,-0.04036976899168621,0,74,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277839,115,0.00014068173143735136,1.4070986778363883,0.1483245549593412,edit,0.0001416107919737466,1.416107919737466,0.1510963516309493,0,115,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277915,93,0.00011376870455368415,1.137914582945949,0.056109663159664674,edit,0.00011452003177007333,1.1452003177007333,0.05888145983127271,0,93,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277949,66,8.073908065100165e-05,0.8075522846713186,-0.0928293498524018,edit,8.127228061101978e-05,0.8127228061101978,-0.09005755318079377,0,66,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,277980,15,1.834979105704583e-05,0.18353461015257239,-0.7362820263385893,edit,1.847097286614086e-05,0.18470972866140858,-0.7335102296669812,0,15,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278015,7,8.563235826621388e-06,0.08564948473786713,-1.0672752453800136,edit,8.619787337532402e-06,0.08619787337532402,-1.0645034487084055,0,7,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
GE00000994-AMD_G01,GE00000994-AMD_G01,SPB00001,278048,59,7.217584482438027e-05,0.7219027999334515,-0.14152127375212623,edit,7.265249327348739e-05,0.7265249327348738,-0.13874947708051819,0,59,0,Plasmid,GE00000994-AMD,490.0,v0.5.0,Edit,PPV538,ODD179,#NA,#NA
