SampleId,SampleName,OnyxDesignDnaId,DesignId,DesignCount,DesignFractionalAbundance,DesignRepresentation,Log10DesignRepresentation,DesignCategory,DesignFractionalAbundanceMappedDesigns,DesignRepresentationMappedDesigns,Log10DesignRepresentationMappedDesigns,ForwardReadCount,ReverseReadCount,DesignCollides,Var1,Var2,Var3,Var4,Var5
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278631,404,0.00011845329319213153,1.1847698385076995,0.07363398952361344,edit,0.00011918163517203457,1.1918163517203457,0.07620933964993554,0,404,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278633,534,0.0001565694518925699,1.5660076578294841,0.19479388144156493,edit,0.0001575321613412536,1.575321613412536,0.19736923156788697,0,534,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278845,331,9.704960407573153e-05,0.9706901399654668,-0.012919381811272708,edit,9.764633970778079e-05,0.9764633970778079,-0.010344031684950718,0,331,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278870,242,7.095469542696987e-05,0.7096888636605527,-0.1489320096065602,edit,7.139097948423853e-05,0.7139097948423853,-0.14635665948023818,0,242,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278871,440,0.00012900853713994524,1.2903433884737323,0.11070530089919596,edit,0.0001298017808804337,1.2980178088043368,0.11328065102551797,0,440,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278930,976,0.00028616439147406036,2.8622162435235516,0.45670244207970034,edit,0.00028792395031659835,2.8792395031659836,0.4592777922060224,0,976,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279022,150,4.398018311589042e-05,0.43988979152513596,-0.35665611653131024,edit,4.425060711832966e-05,0.4425060711832966,-0.35408076640498826,0,150,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279097,270,7.916432960860276e-05,0.7918016247452447,-0.10138361142800419,edit,7.965109281299339e-05,0.7965109281299338,-0.0988082613016822,0,270,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279108,599,0.00017562753124278908,1.7566265674903763,0.24467944680231987,edit,0.00017670742442586312,1.7670742442586311,0.24725479692864188,0,599,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279284,255,7.476631129701372e-05,0.7478126455927312,-0.1262071951530363,edit,7.522603210116042e-05,0.7522603210116042,-0.12363184502671433,0,255,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279474,1176,0.0003448046356285809,3.448735965557066,0.5376599461531282,edit,0.0003469247598077046,3.469247598077046,0.5402352962794502,0,1176,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279549,255,7.476631129701372e-05,0.7478126455927312,-0.1262071951530363,edit,7.522603210116042e-05,0.7522603210116042,-0.12363184502671433,0,255,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279777,119,3.4890945271939736e-05,0.34897923460994124,-0.45720041419446067,edit,3.51054816472082e-05,0.351054816472082,-0.45462506406813874,0,119,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,279886,204,5.981304903761097e-05,0.5982501164741849,-0.22311720816109273,edit,6.018082568092834e-05,0.6018082568092834,-0.22054185803477072,0,204,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280041,196,5.746743927143015e-05,0.5747893275928443,-0.24049130423051548,edit,5.782079330128409e-05,0.5782079330128409,-0.23791595410419342,0,196,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280109,96,2.814731719416987e-05,0.281529466576087,-0.5504761425474232,edit,2.8320388555730986e-05,0.28320388555730985,-0.547900792421101,0,96,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280568,1254,0.00036767433084884394,3.677478657150137,0.5655501609077063,edit,0.00036993507550923596,3.6993507550923597,0.5681255110340282,0,1254,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280644,142,4.1634573349709596e-05,0.4164290026437954,-0.380459031203935,edit,4.1890574738685416e-05,0.41890574738685415,-0.377883681077613,0,142,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280765,185,5.424222584293152e-05,0.5425307428810011,-0.26557564718397764,edit,5.457574877927325e-05,0.5457574877927325,-0.26300029705765565,0,185,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280819,359,0.0001052592382573644,1.0528029010501587,0.022347072991327634,edit,0.00010590645303653567,1.0590645303653567,0.024922423117649733,0,359,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,280869,370,0.00010848445168586304,1.0850614857620022,0.03545434848000356,edit,0.0001091514975585465,1.091514975585465,0.0380296986063255,0,370,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281023,150,4.398018311589042e-05,0.43988979152513596,-0.35665611653131024,edit,4.425060711832966e-05,0.4425060711832966,-0.35408076640498826,0,150,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281115,334,9.792920773804934e-05,0.9794879357959695,-0.009000908775426997,edit,9.853135185014739e-05,0.9853135185014739,-0.006425558649104985,0,334,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281212,316,9.265158576414249e-05,0.9267011608129532,-0.033060292968587646,edit,9.322127899594783e-05,0.9322127899594782,-0.030484942842265668,0,316,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281251,644,0.00018882158617755622,1.8885935049479172,0.2761384917728206,edit,0.00018998260656136204,1.8998260656136203,0.2787138418991426,0,644,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281286,390,0.0001143484761013151,1.1437134579653536,0.05831723143950775,edit,0.00011505157850765712,1.1505157850765713,0.06089258156582974,0,390,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281414,309,9.059917721873427e-05,0.9061729705417801,-0.042788896162156836,edit,9.115625066375911e-05,0.9115625066375911,-0.04021354603583482,0,309,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281478,1042,0.0003055156720450521,3.0557677517946114,0.4851203433765142,edit,0.0003073942174486634,3.073942174486634,0.48769569350283626,0,1042,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281610,48,1.4073658597084935e-05,0.1407647332880435,-0.8515061382114043,edit,1.4160194277865493e-05,0.14160194277865493,-0.8489307880850823,0,48,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281790,589,0.00017269551903506306,1.7273005813887008,0.23736791920011022,edit,0.0001737573839513078,1.7375738395130782,0.23994326932643217,0,589,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281828,119,3.4890945271939736e-05,0.34897923460994124,-0.45720041419446067,edit,3.51054816472082e-05,0.351054816472082,-0.45462506406813874,0,119,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281877,219,6.421106734920001e-05,0.6422390956266986,-0.19230326074687312,edit,6.460588639276131e-05,0.6460588639276131,-0.18972791062055108,0,219,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,281904,1411,0.00041370692251014256,4.1378966389464455,0.6167796381673564,edit,0.00041625071095975435,4.162507109597543,0.6193549882936783,0,1411,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282473,150,4.398018311589042e-05,0.43988979152513596,-0.35665611653131024,edit,4.425060711832966e-05,0.4425060711832966,-0.35408076640498826,0,150,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,282494,611,0.0001791459458920603,1.7918177508123871,0.2532938346555627,edit,0.0001802474729953295,1.802474729953295,0.25586918478188475,0,611,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,283194,24,7.036829298542467e-06,0.07038236664402175,-1.1525361338753854,edit,7.0800971389327465e-06,0.07080097138932746,-1.1499607837490635,0,24,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,283344,607,0.0001779731410089699,1.780087356371717,0.2504413154882661,edit,0.00017906745680550736,1.7906745680550735,0.2530166656145881,0,607,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272336,196,5.746743927143015e-05,0.5747893275928443,-0.24049130423051548,edit,5.782079330128409e-05,0.5782079330128409,-0.23791595410419342,0,196,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272390,114,3.342493916807672e-05,0.33431624155910333,-0.47584252425051893,edit,3.363046140993054e-05,0.3363046140993054,-0.47326717412419694,0,114,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272501,315,9.235838454336988e-05,0.9237685622027856,-0.034436821797390965,edit,9.292627494849229e-05,0.9292627494849229,-0.03186147167106896,0,315,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272515,85,2.492210376567124e-05,0.24927088186424373,-0.6033284498726987,edit,2.5075344033720142e-05,0.2507534403372014,-0.6007530997463767,0,85,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272564,335,9.822240895882194e-05,0.982420534406137,-0.007702568550146275,edit,9.882635589760291e-05,0.9882635589760291,-0.005127218423824238,0,335,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272680,693,0.00020318844599541376,2.0322908368461285,0.30798585902481534,edit,0.00020443780488668304,2.0443780488668306,0.31056120915113733,0,693,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272810,222,6.509067101151782e-05,0.6510368914572012,-0.1863944011363529,edit,6.54908985351279e-05,0.6549089853512791,-0.1838190510100308,0,222,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272827,511,0.00014982582381480004,1.49855788979563,0.17567352454772125,edit,0.0001507470682497764,1.507470682497764,0.17824887467404327,0,511,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,272945,422,0.0001237309151660384,1.237556613490716,0.09256507537468243,edit,0.00012449170802623412,1.2449170802623413,0.0951404255010044,0,422,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273224,373,0.00010936405534818085,1.0938592815925048,0.038961456221696104,edit,0.0001100365097009131,1.100365097009131,0.041536806348018145,0,373,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273245,827,0.00024247740957894251,2.425259050608583,0.3847581339655552,edit,0.0002439683472457242,2.4396834724572423,0.38733348409187723,0,827,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273271,81,2.3749298882580827e-05,0.23754048742357342,-0.6242623567083417,edit,2.389532784389802e-05,0.2389532784389802,-0.6216870065820197,0,81,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273343,172,5.043060997288768e-05,0.5044069609488225,-0.2972189286794426,edit,5.074069616235135e-05,0.5074069616235135,-0.2946435785531205,0,172,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273909,33,9.675640285495893e-06,0.09677575413552991,-1.014233435709104,edit,9.735133566032526e-06,0.09735133566032526,-1.011658085582782,0,33,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,273960,192,5.629463438833974e-05,0.563058933152174,-0.2494461468834419,edit,5.664077711146197e-05,0.5664077711146197,-0.24687079675711984,0,192,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274053,184,5.3949024622158914e-05,0.5395981442708334,-0.26792955257745504,edit,5.428074473181772e-05,0.5428074473181772,-0.265354202451133,0,184,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274154,435,0.00012754253103608223,1.2756803954228946,0.10574188136764591,edit,0.00012832676064315602,1.2832676064315602,0.10831723149396785,0,435,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274261,1740,0.0005101701241443289,5.102721581691578,0.7078018726956083,edit,0.0005133070425726241,5.133070425726241,0.7103772228219303,0,1740,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274383,286,8.38555491409644e-05,0.838723202507926,-0.07638134245794846,edit,8.437115757228189e-05,0.843711575722819,-0.07380599233162644,0,286,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,274963,14,4.104817090816439e-06,0.041056380542346026,-1.3866193399087534,edit,4.130056664377435e-06,0.04130056664377435,-1.3840439897824315,0,14,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275060,483,0.00014161618963316717,1.416445128710938,0.15119975516452072,edit,0.0001424869549210215,1.424869549210215,0.15377510529084262,0,483,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275136,277,8.121673815401098e-05,0.8123298150164179,-0.09026760652254288,edit,8.171612114518212e-05,0.8171612114518212,-0.08769225639622087,0,277,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275227,206,6.039945147915618e-05,0.6041153136945201,-0.21888015521783807,edit,6.07708337758394e-05,0.6077083377583941,-0.21630480509151606,0,206,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275285,592,0.00017357512269738085,1.7360983772192033,0.2395743311359283,edit,0.0001746423960936744,1.746423960936744,0.24214968126225028,0,592,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275444,307,9.001277477718907e-05,0.9003077733214451,-0.04560900010980496,edit,9.056624256884805e-05,0.9056624256884805,-0.043033649983482934,0,307,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275587,283,8.29759454786466e-05,0.8299254066774233,-0.0809609400627012,edit,8.34861454299153e-05,0.8348614542991529,-0.07838558993637926,0,283,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275662,185,5.424222584293152e-05,0.5425307428810011,-0.26557564718397764,edit,5.457574877927325e-05,0.5457574877927325,-0.26300029705765565,0,185,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275817,328,9.617000041341372e-05,0.961892344134964,-0.01687353187531239,edit,9.67613275654142e-05,0.967613275654142,-0.014298181748990372,0,328,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275859,215,6.30382624661096e-05,0.6305087011860282,-0.20030891567138617,edit,6.342587020293919e-05,0.6342587020293919,-0.19773356554506408,0,215,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,275971,274,8.033713449169317e-05,0.8035320191859151,-0.0949968127666035,edit,8.083110900281552e-05,0.8083110900281553,-0.09242146264028146,0,274,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276148,611,0.0001791459458920603,1.7918177508123871,0.2532938346555627,edit,0.0001802474729953295,1.802474729953295,0.25586918478188475,0,611,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276158,315,9.235838454336988e-05,0.9237685622027856,-0.034436821797390965,edit,9.292627494849229e-05,0.9292627494849229,-0.03186147167106896,0,315,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276214,53,1.5539664700947948e-05,0.15542772633888138,-0.8084715059862024,edit,1.563521451514315e-05,0.15635214515143148,-0.8058961558598805,0,53,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276226,87,2.5508506207216444e-05,0.25513607908457886,-0.5932281229683729,edit,2.5665352128631205e-05,0.256653521286312,-0.590652772842051,0,87,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276231,2564,0.0007517679300609536,7.519182836469658,0.8761706452597884,edit,0.0007563903776759818,7.563903776759817,0.8787459953861103,0,2564,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276242,182,5.336262218061371e-05,0.5337329470504983,-0.2726759876019167,edit,5.369073663690666e-05,0.5369073663690667,-0.2701006374755946,0,182,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276305,330,9.675640285495893e-05,0.9677575413552991,-0.014233435709104028,edit,9.735133566032526e-05,0.9735133566032526,-0.01165808558278201,0,330,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276413,292,8.561475646560002e-05,0.8563187941689314,-0.06736452413857318,edit,8.614118185701508e-05,0.8614118185701508,-0.06478917401225116,0,292,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276463,61,1.7885274467128772e-05,0.17888851522022198,-0.7474175405762244,edit,1.7995246894787397e-05,0.17995246894787398,-0.7448421904499024,0,61,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276610,96,2.814731719416987e-05,0.281529466576087,-0.5504761425474232,edit,2.8320388555730986e-05,0.28320388555730985,-0.547900792421101,0,96,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276619,116,3.401134160962193e-05,0.3401814387794385,-0.468289386360073,edit,3.422046950484161e-05,0.3422046950484161,-0.46571403623375096,0,116,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276774,462,0.0001354589639969425,1.3548605578974189,0.13189459996913402,edit,0.00013629186992445536,1.3629186992445537,0.13446995009545604,0,462,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276833,894,0.00026212189137070693,2.621743157489811,0.4185901432089263,edit,0.0002637336184252448,2.6373361842524483,0.4211654933352483,0,894,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276855,88,2.5801707427989048e-05,0.25806867769474645,-0.5882647034368229,edit,2.5960356176086734e-05,0.25960356176086735,-0.5856893533105009,0,88,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,276938,732,0.00021462329360554525,2.1466621826426637,0.3317637054714004,edit,0.00021594296273744876,2.1594296273744877,0.3343390555977224,0,732,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277061,663,0.00019439240937223567,1.9443128785411012,0.28876615281778173,edit,0.0001955876834630171,1.9558768346301711,0.29134150294410366,0,663,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277103,2078,0.0006092721367654686,6.093939911928217,0.7848981676341671,edit,0.0006130184106125936,6.130184106125936,0.7874735177604891,0,2078,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277158,588,0.00017240231781429045,1.724367982778533,0.23662995048914698,edit,0.0001734623799038523,1.734623799038523,0.23920530061546905,0,588,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277246,203,5.951984781683837e-05,0.5953175178640174,-0.2252513376737785,edit,5.988582163347281e-05,0.5988582163347281,-0.22267598754745654,0,203,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277344,1240,0.0003635695137580275,3.636422276607791,0.5606743095752436,edit,0.00036580501884485853,3.6580501884485854,0.5632496597015656,0,1240,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277357,204,5.981304903761097e-05,0.5982501164741849,-0.22311720816109273,edit,6.018082568092834e-05,0.6018082568092834,-0.22054185803477072,0,204,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277406,482,0.00014132298841239456,1.4135125301007705,0.15029966265185815,edit,0.00014219195087356598,1.4219195087356598,0.15287501277818008,0,482,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277580,299,8.766716501100823e-05,0.8768469844401043,-0.05707618726256187,edit,8.82062101892038e-05,0.882062101892038,-0.05450083713623978,0,299,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277655,129,3.782295747966576e-05,0.37830522071161693,-0.42215766528774257,edit,3.805552212176351e-05,0.3805552212176351,-0.4195823151614205,0,129,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277991,969,0.00028411198292865213,2.8416880532523785,0.45357640146377387,edit,0.0002858589219844096,2.858589219844096,0.4561517515900958,0,969,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,277999,128,3.752975625889316e-05,0.3753726221014494,-0.4255374059391231,edit,3.776051807430798e-05,0.3776051807430798,-0.4229620558128011,0,128,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278036,304,8.913317111487126e-05,0.8915099774909423,-0.04987379197823772,edit,8.968123042648145e-05,0.8968123042648145,-0.04729844185191573,0,304,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278064,57,1.671246958403836e-05,0.16715812077955167,-0.7768725199145001,edit,1.681523070496527e-05,0.1681523070496527,-0.7742971697881782,0,57,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278141,498,0.0001460142079447562,1.4604341078634515,0.16448196717272606,edit,0.00014691201563285449,1.4691201563285448,0.16705731729904805,0,498,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278178,1219,0.0003574122881218028,3.574837705794272,0.5532563300313904,edit,0.0003596099338482924,3.596099338482924,0.5558316801577124,0,1219,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278220,722,0.00021169128139781923,2.117336196540988,0.3257898219826476,edit,0.00021299292226289345,2.1299292226289346,0.32836517210896965,0,722,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278454,286,8.38555491409644e-05,0.838723202507926,-0.07638134245794846,edit,8.437115757228189e-05,0.843711575722819,-0.07380599233162644,0,286,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278469,166,4.867140264825206e-05,0.48681136928781715,-0.3126392875469364,edit,4.897067187761816e-05,0.48970671877618155,-0.31006393742061444,0,166,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278494,421,0.00012343771394526579,1.2346240148805483,0.0915347202486768,edit,0.0001241967039787786,1.241967039787786,0.09411007037499887,0,421,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278723,316,9.265158576414249e-05,0.9267011608129532,-0.033060292968587646,edit,9.322127899594783e-05,0.9322127899594782,-0.030484942842265668,0,316,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000887-AMD_D01,GE00000887-AMD_D01,SPB00001,278724,159,4.6618994102843846e-05,0.4662831790166441,-0.33135025126654005,edit,4.690564354542944e-05,0.46905643545429443,-0.328774901140218,0,159,0,Edit,PPV322,ODD179,INSC1003,SWIIN+Air
