SampleId,SampleName,OnyxDesignDnaId,DesignId,DesignCount,DesignFractionalAbundance,DesignRepresentation,Log10DesignRepresentation,DesignCategory,DesignFractionalAbundanceMappedDesigns,DesignRepresentationMappedDesigns,Log10DesignRepresentationMappedDesigns,ForwardReadCount,ReverseReadCount,DesignCollides,AmpliconType,ContainerNumber,EstimatedAmpliconSize,InscriptaChemistrySOPVersion,StrainFunction,Var1,Var2,Var3
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34042,1838,0.0006184697685045448,0.6067188429029584,-0.21701251693711066,edit,0.0006712549143492607,0.622924560516114,-0.20556454553244075,0,1838,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34083,3349,0.0011269071026777588,1.1054958677268814,0.04355712355266376,edit,0.0012230863482892678,1.1350241312124405,0.055005094957333626,0,3349,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34892,1920,0.0006460619997435942,0.6337868217484659,-0.19805679528365347,edit,0.000701202086806627,0.6507155365565499,-0.18660882387898364,0,1920,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33971,4410,0.0014839236556610678,1.4557291062035076,0.16308056548063546,edit,0.0016105735431339715,1.4946122480283255,0.17452853688530526,0,4410,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33915,7400,0.002490030624011769,2.4427200421555457,0.3878736957437731,edit,0.0027025497095672086,2.5079661304783696,0.39932166714844297,0,7400,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34174,2062,0.0006938436684746308,0.6806606387736128,-0.16706936303970535,edit,0.0007530618244767005,0.6988413731143781,-0.1556213916350355,0,2062,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34145,4344,0.0014617152744198817,1.433942684205904,0.1565317925935874,edit,0.0015864697213999939,1.4722439014591944,0.16797976399825731,0,4344,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34152,2495,0.000839544109041806,0.8235927709700117,-0.08428747402779434,edit,0.0009111975034284034,0.8455912831815584,-0.0728395026231245,0,2495,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34228,2118,0.0007126871434671523,0.6991460877412764,-0.15543206821573688,edit,0.0007735135520085605,0.7178205762639441,-0.14398409681106705,0,2118,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,35019,4050,0.0013627870307091438,1.33689407712567,0.12609699922746542,edit,0.001479098151857729,1.3726030849239725,0.1375449706321353,0,4050,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33825,2053,0.0006908152528508327,0.677689763046667,-0.16896907461661118,edit,0.0007497749396947945,0.6957911440367692,-0.1575211032119414,0,2053,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34210,2642,0.0008890082308971749,0.8721170745101285,-0.0594252107086947,edit,0.0009648832881995358,0.8954116914491692,-0.04797723930402485,0,2642,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33836,1832,0.0006164508247553461,0.6047382590849946,-0.21843255465537148,edit,0.00066906365782799,0.6208910744643747,-0.20698458325070165,0,1832,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33812,949,0.00031932960299826604,0.313262340541299,-0.5040918115599105,edit,0.0003465837397809839,0.32162971051675304,-0.4926438401552406,0,949,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34215,4513,0.0015185821900223126,1.4897291284118888,0.17310730953294273,edit,0.0016481901134157853,1.5295204252498489,0.1845552809376126,0,4513,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34373,1636,0.0005504986622815208,0.5400391876981719,-0.2675747246518989,edit,0.0005974826114664802,0.5544638634408936,-0.256126753247229,0,1636,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34066,1836,0.0006177967872548119,0.6060586482969704,-0.2174853471219795,edit,0.0006705244955088371,0.6222467318322008,-0.20603737571730965,0,1836,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34379,957,0.0003220215279971977,0.3159031189652509,-0.5004460862103596,edit,0.00034950541514267816,0.3243410252524053,-0.4889981148056897,0,957,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34939,2466,0.0008297858809206787,0.8140199491831859,-0.08936495172749025,edit,0.0009006064302422617,0.8357627672648189,-0.07791698032282035,0,2466,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33821,3592,0.0012086743245203074,1.1857095123544215,0.07397830400806363,edit,0.0013118322374007314,1.2173803163078787,0.08542627541273347,0,3592,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34299,1011,0.0003401920217399863,0.33372837332692656,-0.47660686839620203,edit,0.00036922672383411456,0.3426423997180583,-0.4651588969915322,0,1011,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34802,2681,0.0009021313652669667,0.8849908693268943,-0.05306121000432351,edit,0.0009791264555877954,0.9086293507854741,-0.04161323859965368,0,2681,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34227,3029,0.001019230102720493,0.9998647307688037,-5.875065434737553e-05,edit,0.0011062193338214966,1.0265715417863488,0.011389220750322488,0,3029,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34875,1033,0.0003475948154870483,0.34099051399279434,-0.4672577024675826,edit,0.00037726133107877387,0.35009851524110214,-0.45580973106291267,0,1033,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34015,2609,0.0008779040402765819,0.8612238635113268,-0.0648839448869823,edit,0.000952831377332547,0.8842275181646035,-0.05343597348231246,0,2609,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34247,101,3.398555311151198e-05,0.033339827602393256,-1.4770366502045604,edit,3.688615144139028e-05,0.03423034853761018,-1.4655886787998906,0,101,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34363,4602,0.0015485298556354272,1.5191077883783541,0.1815885903454215,edit,0.0016806937518146342,1.5596838016839805,0.1930365617500913,0,4602,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34877,1954,0.0006575026809890536,0.6450101300502615,-0.1904334646044489,edit,0.0007136192070938277,0.6622386241830721,-0.17898549319977902,0,1954,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34354,11821,0.003977655676546368,3.9020802186919865,0.5912961933458312,edit,0.0043171405563235095,4.006306436268217,0.602744164750501,0,11821,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33887,6121,0.002059659114807573,2.020525591626229,0.30546435551198436,edit,0.0022354468611163357,2.0744946871159593,0.31691232691665416,0,6121,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34745,1100,0.00037013968735310083,0.3631070332933919,-0.43996533882897804,edit,0.00040173036223296345,0.37280577615219007,-0.42851736742430824,0,1100,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34828,4032,0.0013567301994615478,1.3309523256717783,0.12416249945026579,edit,0.0014725243822939168,1.3665026267687548,0.1356104708549356,0,4032,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34162,3076,0.0010350451620892165,1.0153793040095214,0.006628307142190332,edit,0.0011233841765714504,1.042500515858306,0.018076278546860197,0,3076,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34730,3803,0.0012796738463671294,1.255360043286154,0.09876830142437937,edit,0.0013888914250654181,1.288891242460708,0.11021627282904921,0,3803,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33897,8918,0.0030008233925590483,2.9438077481004266,0.46890944402638535,edit,0.0032569376094486982,3.022438101568392,0.48035741543105526,0,8918,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33811,3132,0.0010538886370817378,1.0338647529771847,0.014463729398702593,edit,0.0011438359041033104,1.061479719007872,0.025911700803372503,0,3132,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34132,1669,0.0005616028529021139,0.5509323986969737,-0.2589016873079563,edit,0.000609534522333469,0.5656480367254593,-0.24745371590328655,0,1669,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33974,4608,0.0015505487993846259,1.521088372196318,0.1821544464279525,edit,0.001682885008335905,1.5617172877357197,0.19360241783262236,0,4608,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33804,239,8.042125934308281e-05,0.07889325541556423,-1.1029601230390655,edit,8.72850514306166e-05,0.08100052772761221,-1.0915121516343955,0,239,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34192,132,4.44167624823721e-05,0.04357284399520703,-1.3607840927813533,edit,4.820764346795561e-05,0.044736693138262805,-1.3493361213766835,0,132,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33931,805,0.0002708749530174965,0.26572832891016407,-0.5755621436193346,edit,0.00029399358327048686,0.2728260452750118,-0.5641141722146648,0,805,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34759,3532,0.00118848488702832,1.165903674174782,0.06666267091832784,edit,0.0012899196721880245,1.1970454557904868,0.07811064232299779,0,3532,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34159,316,0.00010633103745779986,0.10431074774610166,-0.9816709413687993,edit,0.00011540617678692405,0.10709693205826551,-0.9702229699641294,0,316,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34080,6848,0.0023042877990854856,2.2605063309028615,0.3542057276818937,edit,0.002500954109610303,2.3208854137183614,0.3656536990865636,0,6848,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34794,4106,0.0013816305057016654,1.355379526093334,0.13206092104737002,edit,0.001499549879389589,1.3915822880735385,0.1435088924520398,0,4106,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34059,1229,0.00041354697796087357,0.40568958537961697,-0.391806141100749,edit,0.0004488423774402837,0.4165257262645833,-0.38035816969607916,0,1229,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34808,1541,0.0005185320529192076,0.5086799439137426,-0.29355538526878383,edit,0.0005627877165463606,0.5222670009550227,-0.28210741386411387,0,1541,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34146,3124,0.0010511967120828062,1.031223974553233,0.013353001218059615,edit,0.0011409142287416162,1.0587684042722199,0.024800972622729504,0,3124,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33987,1143,0.00038460878422235837,0.37730121732213356,-0.4233117935919214,edit,0.0004174343673020702,0.38737909285632116,-0.4118638221872515,0,1143,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34114,1704,0.0005733800247724398,0.5624858043017634,-0.24988843355652182,edit,0.0006223168520408816,0.5775100386939381,-0.23844046215185188,0,1704,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34010,1757,0.000591214027890362,0.5799809613604451,-0.23658626249190812,edit,0.0006416729513121062,0.5954724988176345,-0.22513829108723823,0,1757,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34982,2674,0.0008997759308929014,0.8826801882059363,-0.05419662106123754,edit,0.0009765699896463129,0.9062569503917783,-0.04274864965656771,0,2674,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34139,2580,0.0008681458121554546,0.851651041724501,-0.06973831802397294,edit,0.0009422403041464051,0.8743990022478639,-0.0582903466193031,0,2580,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33832,1799,0.000605346634134753,0.5938450480861928,-0.2263268606416517,edit,0.0006570117469610011,0.609706901179809,-0.21487888923698192,0,1799,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33953,2408,0.0008102694246784243,0.7948743056095343,-0.09970154140141613,edit,0.0008794242838699782,0.8161057354313397,-0.08825356999674631,0,2408,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33934,1162,0.000391002106094821,0.3835730660790194,-0.4161518959328912,edit,0.0004243733462860941,0.39381846535349535,-0.4047039245282213,0,1162,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34846,3597,0.0012103567776446398,1.1873599988693917,0.07458241383130808,edit,0.0013136582845017905,1.2190748880176616,0.0860303852359779,0,3597,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34402,4973,0.0016733678774608822,1.6415738877891255,0.21526043524502186,edit,0.0018161864467132066,1.6854210225498558,0.22670840664969175,0,4973,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33802,433,0.00014570044056717513,0.1429321321963988,-0.8448701276338377,edit,0.00015813567895170289,0.14674991006718027,-0.8334221562291678,0,433,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34025,1334,0.00044887849357185135,0.4403498021939862,-0.35620219440667295,edit,0.00048718936656252113,0.4521117321700196,-0.3447542230020031,0,1334,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34378,1815,0.0006107304841326163,0.5991266049340966,-0.22248139461507177,edit,0.0006628550976843897,0.6151295306511136,-0.2110334232104019,0,1815,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33840,3557,0.0011968971526499813,1.1741561067496318,0.06972584119857722,edit,0.001299049907693319,1.2055183143394,0.08117381260324705,0,3557,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33871,2547,0.0008570416215348616,0.8407578307256992,-0.07532907902358801,edit,0.0009301883932794163,0.8632148289632983,-0.06388110761891813,0,2547,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34041,3115,0.0010481682964590083,1.0282530988262872,0.01210002700798539,edit,0.00113762734395971,1.055718175194611,0.023547998412655185,0,3115,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34361,6032,0.002029711449194458,1.9911469316597634,0.2991033088745145,edit,0.002202943222717487,2.044331310681828,0.31055128027918444,0,6032,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34149,2437,0.0008200276527995515,0.80444712739636,-0.09450249480247881,edit,0.0008900153570561199,0.8259342513480793,-0.08305452339780892,0,2437,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34766,2694,0.0009065057433902305,0.8892821342658161,-0.050960432600236305,edit,0.0009838741780505487,0.9130352372309092,-0.0395124611955664,0,2694,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34729,2595,0.0008731931715284515,0.8566025012694108,-0.06722066180272647,edit,0.0009477184454495819,0.879482717377212,-0.05577269039805661,0,2595,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34754,1730,0.0005821287810189676,0.5710683341796072,-0.2433119208584077,edit,0.0006318122969663879,0.586321811584808,-0.2318639494537378,0,1730,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33886,4639,0.0015609800087554861,1.531321388589132,0.1850663485315565,edit,0.0016942065003624704,1.5722236323363725,0.19651431993622637,0,4639,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34863,985,0.00033144326549345844,0.3251458434490827,-0.4879217934895914,edit,0.0003597312789086082,0.3338306268271884,-0.4764738220849215,0,985,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34731,2054,0.0006911517434756992,0.6780198603496609,-0.1687575847259437,edit,0.0007501401491150063,0.6961300583787259,-0.1573096133212738,0,2054,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34842,2919,0.000982216133985183,0.9635540274394645,-0.01612392899918876,edit,0.0010660462975982002,0.9892909641711297,-0.004675957594518937,0,2919,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33826,4361,0.0014674356150426115,1.439554338356802,0.15822806268622333,edit,0.0015926782815435941,1.4780054452724554,0.1696760340908932,0,4361,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34398,3489,0.0011740157901590626,1.1517094901460403,0.06134294546090774,edit,0.0012742156671189176,1.1824721390863555,0.07279091686557758,0,3489,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34386,2812,0.0009462116371244723,0.9282336160191074,-0.03234270763941672,edit,0.0010269688896355393,0.9530271295817805,-0.020894736234746865,0,2812,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33948,965,0.00032471345299612934,0.3185438973892029,-0.4968307106434105,edit,0.0003524270905043725,0.32705233998805766,-0.48538273923874065,0,965,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34772,1788,0.000601645237261222,0.5902139777532588,-0.22899050952730426,edit,0.0006529944433386715,0.6059788434182871,-0.21754253812263438,0,1788,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34278,2035,0.0006847584216032365,0.6717480115927751,-0.1727936104259642,edit,0.0007432011701309824,0.6896906858815517,-0.16134563902129434,0,2035,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34905,3694,0.001242996368256686,1.2193794372598088,0.0861388671170195,edit,0.0013490835982623336,1.2519495791874455,0.09758683852168935,0,3694,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34865,1749,0.0005885221028914303,0.577340182936493,-0.23856821450852664,edit,0.0006387512759504118,0.5927611840819822,-0.2271202431038567,0,1749,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34176,2946,0.0009913013808565772,0.9724666546203022,-0.012125281480591029,edit,0.0010759069519439184,0.9984416514039562,-0.0006773100759211617,0,2946,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33889,5282,0.0017773434805446167,1.743573954414269,0.2414403728837021,edit,0.001929036157558648,1.7901455542144253,0.252888344288372,0,5282,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34292,2535,0.0008530037340364642,0.8367966630897713,-0.07738006031784833,edit,0.0009258058802368748,0.8591478568598199,-0.06593208891317844,0,2535,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34899,2712,0.0009125625746378267,0.895223885719708,-0.04806833879217737,edit,0.0009904479476143607,0.9191356953861267,-0.03662036738750752,0,2712,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34389,1892,0.0006366402622473334,0.624544097264634,-0.2044368919214292,edit,0.0006909762230406971,0.6412259349817668,-0.19298892051675934,0,1892,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34787,1360,0.0004576272498183792,0.44893233207183,-0.3478191156169856,edit,0.0004966848114880275,0.4609235050608896,-0.3363711442123157,0,1360,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34399,576,0.00019381859992307824,0.19013604652453975,-0.7209355405639911,edit,0.00021036062604198812,0.19521466096696496,-0.7094875691593212,0,576,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34954,3528,0.0011871389245288542,1.164583284962806,0.06617055247257898,edit,0.0012884588345071773,1.1956897984226604,0.07761852387724885,0,3528,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34409,2251,0.0007574403965743908,0.7430490290394773,-0.12898252898668316,edit,0.0008220864048967279,0.7628961837441635,-0.11753455758201327,0,2251,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34940,5672,0.0019085748242425344,1.8723119025819261,0.272378198187807,edit,0.002071467831441244,1.9223221475774743,0.2838261695924768,0,5672,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,35007,1453,0.0004889208779309595,0.47963138125027127,-0.3190924096891816,edit,0.0005306492875677235,0.49244253886284745,-0.3076444382845117,0,1453,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
