SampleId,SampleName,DesignLibraryId,DesignId,DesignCount,DesignFractionalAbundance,DesignRepresentation,Log10DesignRepresentation,ForwardReadCount,ReverseReadCount,DesignCollides,Var1,Var2,Var3,Var4,Var5
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005674,55,8.815299127942527e-06,0.08817062187768115,-1.0546760960672816,0,55,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005675,126,2.0195048911286516e-05,0.20199087921068773,-0.6946682404439626,0,126,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005676,176,2.8208957209416085e-05,0.2821459900085797,-0.5495261177473756,0,176,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005677,2258,0.0003619080987435314,3.619804803632801,0.5586851520274236,0,2258,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005678,24,3.8466759831021934e-06,0.03847445318298814,-1.4148275438499194,0,24,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005679,11,1.7630598255885053e-06,0.01763412437553623,-1.7536461004033004,0,11,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005680,22,3.5261196511770106e-06,0.03526824875107246,-1.4526161047393191,0,22,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005681,71,1.1379749783343989e-05,0.11382025733300657,-0.9437804368424502,0,71,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005682,176,2.8208957209416085e-05,0.2821459900085797,-0.5495261177473756,0,176,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005683,40,6.411126638503656e-06,0.06412408863831356,-1.192978794233563,0,40,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005684,42,6.7316829704288385e-06,0.06733029307022924,-1.171789495163625,0,42,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005685,62,9.937246289680666e-06,0.09939233738938602,-1.0026470960632716,0,62,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005686,102,1.6348372928184322e-05,0.16351642602769959,-0.7864386137996079,0,102,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005687,40,6.411126638503656e-06,0.06412408863831356,-1.192978794233563,0,40,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005688,113,1.811143275377283e-05,0.18115055040323583,-0.7419603420781057,0,113,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005689,2233,0.0003579011445944666,3.579727248233855,0.5538499375099125,0,2233,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005690,32,5.1289013108029246e-06,0.051299270910650854,-1.2898888072416195,0,32,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005691,54,8.655020961979935e-06,0.08656751966172331,-1.062645025738557,0,54,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005692,43,6.89196113639143e-06,0.06893339528618708,-1.1615703299819389,0,43,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005693,11,1.7630598255885053e-06,0.01763412437553623,-1.7536461004033004,0,11,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005694,4,6.411126638503656e-07,0.006412408863831357,-2.192978794233563,0,4,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005695,34,5.449457642728107e-06,0.05450547534256653,-1.2635598685192704,0,34,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005696,90,1.4425034936633225e-05,0.1442791994362055,-0.8407962761222005,0,90,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005697,93,1.4905869434521e-05,0.14908850608407903,-0.8265558370075903,0,93,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005698,65,1.041808078756844e-05,0.10420164403725954,-0.9821254289186698,0,65,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005699,20,3.205563319251828e-06,0.03206204431915678,-1.4940087898975443,0,20,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005700,115,1.8431989085698012e-05,0.18435675483515152,-0.7343409452079137,0,115,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005701,5000,0.000801390829812957,8.015511079789196,0.9039312187744933,0,5000,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005702,106,1.6989485592034688e-05,0.16992883489153093,-0.7697329202967552,0,106,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005703,148,2.3721168562463526e-05,0.23725912796176019,-0.624777070166568,0,148,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005704,23,3.686397817139602e-06,0.0368713509670303,-1.4333109495439325,0,23,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005705,88,1.4104478604708043e-05,0.14107299500428985,-0.8505561134113568,0,88,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005706,9951,0.001594928029493747,15.952470150996458,1.2028279406776194,0,9951,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005707,112,1.7951154587810236e-05,0.17954744818727797,-0.7458207628913438,0,112,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005708,12,1.9233379915510967e-06,0.01923722659149407,-1.7158575395139006,0,12,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005709,132,2.1156717907062064e-05,0.21160949250643477,-0.6744648543556756,0,132,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005710,5,8.01390829812957e-07,0.008015511079789196,-2.0960687812255068,0,5,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005711,7,1.1219471617381398e-06,0.011221715511704873,-1.9499407455472686,0,7,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005712,119,1.9073101749548377e-05,0.19076916369898286,-0.7194918241689947,0,119,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005713,14,2.2438943234762795e-06,0.022443431023409746,-1.6489107498832873,0,14,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005714,4752,0.0007616418446542343,7.617941730231652,0.8818376464116118,0,4752,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005715,294,4.712178079300187e-05,0.4713120514916047,-0.32669145514936815,0,294,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005716,26,4.167232315027376e-06,0.04168065761490382,-1.3800654375907075,0,26,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005717,64,1.0257802621605849e-05,0.10259854182130171,-0.9888588115776382,0,64,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005718,29,4.64806681291515e-06,0.046489964262777336,-1.3326407876625694,0,29,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005719,14,2.2438943234762795e-06,0.022443431023409746,-1.6489107498832873,0,14,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005720,38,6.090570306578473e-06,0.06091788420639788,-1.2152551889447154,0,38,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005721,212,3.3978971184069375e-05,0.33985766978306187,-0.4687029246327741,0,212,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005722,218,3.494064017984493e-05,0.34947628307880896,-0.45658229195692057,0,218,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005723,1535,0.0002460269847525778,2.4607619014952835,0.3910695942516799,0,1535,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005724,780,0.00012501696945082128,1.2504197284471144,0.0970558171289549,0,780,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005725,223,3.574203100965788e-05,0.3574917941585981,-0.44673392251336475,0,223,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005726,134,2.1477274238987247e-05,0.21481569693835045,-0.6679339871967178,0,134,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005727,124,1.9874492579361333e-05,0.19878467477877204,-0.7016171003992904,0,124,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005728,41,6.571404804466247e-06,0.06572719085427141,-1.1822549288417898,0,41,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005729,17,2.7247288213640537e-06,0.027252737671283264,-1.5645898641832514,0,17,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005730,67,1.0738637119493623e-05,0.10740784846917523,-0.968963982860699,0,67,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005731,2922,0.00046833280094269207,4.684264675028806,0.6706414260367526,0,2922,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005732,8,1.2822253277007311e-06,0.012824817727662714,-1.8919487985695818,0,8,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005733,12,1.9233379915510967e-06,0.01923722659149407,-1.7158575395139006,0,12,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005734,20,3.205563319251828e-06,0.03206204431915678,-1.4940087898975443,0,20,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005735,43,6.89196113639143e-06,0.06893339528618708,-1.1615703299819389,0,43,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005736,127,2.035532707724911e-05,0.2035939814266456,-0.6912350646055685,0,127,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005737,36,5.77001397465329e-06,0.05771167977448221,-1.2387362847942383,0,36,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005738,32,5.1289013108029246e-06,0.051299270910650854,-1.2898888072416195,0,32,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005739,1446,0.00023176222798190716,2.3180858042750354,0.3651295073969866,0,1446,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005740,230,3.6863978171396024e-05,0.36871350967030303,-0.4333109495439325,0,230,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005741,23,3.686397817139602e-06,0.0368713509670303,-1.4333109495439325,0,23,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005742,63,1.0097524455643258e-05,0.10099543960534386,-0.9956982361079437,0,63,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005743,9,1.4425034936633225e-06,0.014427919943620552,-1.8407962761222005,0,9,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005744,83,1.3303087774895086e-05,0.13305748392450065,-0.8759606931854516,0,83,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005745,167,2.6766453715752764e-05,0.2677180700649591,-0.5723223144139422,0,167,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005746,182,2.9170626205191634e-05,0.29176460330432674,-0.5349673975764506,0,182,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005747,11,1.7630598255885053e-06,0.01763412437553623,-1.7536461004033004,0,11,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005748,2294,0.00036767811271818464,3.677516483407283,0.5655546280037234,0,2294,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005749,39,6.250848472541064e-06,0.06252098642235572,-1.2039741785350262,0,39,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005750,351,5.625763625286958e-05,0.5626888778012015,-0.2497316690957014,0,351,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005751,54,8.655020961979935e-06,0.08656751966172331,-1.062645025738557,0,54,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005752,34,5.449457642728107e-06,0.05450547534256653,-1.2635598685192704,0,34,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005753,123,1.9714214413398743e-05,0.19718157256281424,-0.7051336741221275,0,123,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005754,131,2.0996439741099474e-05,0.21000639029047694,-0.6777674899057612,0,131,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005755,12911,0.0020693514007430174,20.69765271023166,1.3159210955633527,0,12911,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005756,45,7.212517468316613e-06,0.07213959971810276,-1.1418262717861818,0,45,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005757,156,2.5003393890164257e-05,0.2500839456894229,-0.6019141872070639,0,156,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005758,104,1.6668929260109505e-05,0.16672263045961527,-0.778005446262745,0,104,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005759,60,9.616689957755484e-06,0.09618613295747035,-1.0168875351778819,0,60,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005760,55,8.815299127942527e-06,0.08817062187768115,-1.0546760960672816,0,55,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005761,36,5.77001397465329e-06,0.05771167977448221,-1.2387362847942383,0,36,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005762,6463,0.0010358777866162283,10.360849621735515,1.0153953703611474,0,6463,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005763,60,9.616689957755484e-06,0.09618613295747035,-1.0168875351778819,0,60,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005764,2374,0.000380500365995192,3.80576466068391,0.5804419290570471,0,2374,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005765,741,0.00011876612097828023,1.1878987420247589,0.07477942241780275,0,741,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005766,11,1.7630598255885053e-06,0.01763412437553623,-1.7536461004033004,0,11,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005767,37,5.9302921406158815e-06,0.059314781990440046,-1.2268370614945305,0,37,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005768,230,3.6863978171396024e-05,0.36871350967030303,-0.4333109495439325,0,230,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005769,210,3.3658414852144196e-05,0.33665146535114626,-0.4728194908276061,0,210,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005770,205,3.285702402233124e-05,0.32863595427135706,-0.4832849245057711,0,205,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005771,95,1.5226425766446182e-05,0.15229471051599472,-0.8173151802726777,0,95,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005772,14,2.2438943234762795e-06,0.022443431023409746,-1.6489107498832873,0,14,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005773,62,9.937246289680666e-06,0.09939233738938602,-1.0026470960632716,0,62,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005774,9,1.4425034936633225e-06,0.014427919943620552,-1.8407962761222005,0,9,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005775,1697,0.0002719920476385176,2.720464460480453,0.43464305675615034,0,1697,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005776,260,4.167232315027376e-05,0.41680657614903815,-0.3800654375907075,0,260,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005777,122,1.955393624743615e-05,0.19557847034685638,-0.7086789548867772,0,122,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005778,4469,0.0007162831236868209,7.164263803115583,0.8551715690988337,0,4469,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005779,2426,0.0003888348306252467,3.889125975913718,0.5898520109690287,0,2426,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005780,72,1.154002794930658e-05,0.11542335954896442,-0.937706289130257,0,72,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005781,2376,0.00038082092232711716,3.808970865115826,0.5808076507476305,0,2376,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
GE00000599-AMD_A01,GE00000599-AMD_A01,ON00000125_SPG00006,FC0005782,481,7.709379782800646e-05,0.7710921658757206,-0.11289370918769367,0,481,0,Edit,EXP-80153_AEC Selection,relA promoter combi,No AEC Rep1,BARCODE AMP 
